id;annotations/0/id;annotations/0/completed_by;annotations/0/result/0/original_width;annotations/0/result/0/original_height;annotations/0/result/0/image_rotation;annotations/0/result/0/value/x;annotations/0/result/0/value/y;annotations/0/result/0/value/width;annotations/0/result/0/value/height;annotations/0/result/0/value/rotation;annotations/0/result/0/value/rectanglelabels/0;annotations/0/result/0/id;annotations/0/result/0/from_name;annotations/0/result/0/to_name;annotations/0/result/0/type;annotations/0/result/0/origin;annotations/0/was_cancelled;annotations/0/ground_truth;annotations/0/created_at;annotations/0/updated_at;annotations/0/lead_time;annotations/0/result_count;annotations/0/task;annotations/0/project;annotations/0/parent_prediction;annotations/0/parent_annotation;file_upload;data/image;created_at;updated_at;inner_id;total_annotations;cancelled_annotations;total_predictions;comment_count;unresolved_comment_count;last_comment_updated_at;project;updated_by;drafts/0/id;drafts/0/user;drafts/0/created_username;drafts/0/created_ago;drafts/0/result/0/original_width;drafts/0/result/0/original_height;drafts/0/result/0/image_rotation;drafts/0/result/0/value/x;drafts/0/result/0/value/y;drafts/0/result/0/value/width;drafts/0/result/0/value/height;drafts/0/result/0/value/rotation;drafts/0/result/0/value/rectanglelabels/0;drafts/0/result/0/id;drafts/0/result/0/from_name;drafts/0/result/0/to_name;drafts/0/result/0/type;drafts/0/result/0/origin;drafts/0/lead_time;drafts/0/was_postponed;drafts/0/created_at;drafts/0/updated_at;drafts/0/task;drafts/0/annotation
51;52;1;480;480;0;39.40149625935161;21.44638403990025;17.705735660847875;14.962593516209477;0;1;QFHEoPYdT7;label;image;rectanglelabels;manual;false;false;2023-01-03T20:12:30.102516Z;2023-01-03T20:12:30.102552Z;8.594;0;51;1;;;85019940-d20_off-angle_0077.jpg;/data/upload/1/85019940-d20_off-angle_0077.jpg;2023-01-03T19:51:53.362963Z;2023-01-03T20:12:34.785039Z;51;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
52;53;1;480;480;0;38.154613466334155;23.69077306733167;19.700748129675805;10.972568578553613;0;1;uj89JFwE8h;label;image;rectanglelabels;manual;false;false;2023-01-03T20:12:58.036433Z;2023-01-03T20:12:58.036460Z;9.331;0;52;1;;;c026fc60-d20_off-angle_0114.jpg;/data/upload/1/c026fc60-d20_off-angle_0114.jpg;2023-01-03T19:51:53.363007Z;2023-01-03T20:13:02.112775Z;52;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
53;54;1;480;480;0;50.62344139650873;28.678304239401495;15.710723192019952;17.456359102244395;0;1;IKIDUe3JH0;label;image;rectanglelabels;manual;false;false;2023-01-03T20:13:13.113662Z;2023-01-03T20:13:13.113690Z;8.634;0;53;1;;;f5087413-d20_color319.jpg;/data/upload/1/f5087413-d20_color319.jpg;2023-01-03T19:51:53.363052Z;2023-01-03T20:13:16.263362Z;53;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
54;55;1;480;480;0;50.872817955112225;39.900249376558605;16.209476309226932;21.44638403990025;0;1;-0l15RQjdt;label;image;rectanglelabels;manual;false;false;2023-01-03T20:13:31.556161Z;2023-01-03T20:13:31.556189Z;11.137;0;54;1;;;a613f164-d20_top_461.jpg;/data/upload/1/a613f164-d20_top_461.jpg;2023-01-03T19:51:53.363096Z;2023-01-03T20:13:35.023205Z;54;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
55;56;1;480;480;0;36.408977556109726;23.44139650872818;20.947630922693268;12.967581047381547;0;1;Za6Be1-vbk;label;image;rectanglelabels;manual;false;false;2023-01-03T20:13:51.617490Z;2023-01-03T20:13:51.617520Z;8.599;0;55;1;;;5a8b1b7a-d20_off-angle_0019.jpg;/data/upload/1/5a8b1b7a-d20_off-angle_0019.jpg;2023-01-03T19:51:53.363140Z;2023-01-03T20:13:54.828365Z;55;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
56;57;1;480;480;0;40.64837905236909;32.668329177057345;21.69576059850374;12.718204488778055;0;1;d7uiMOtk4k;label;image;rectanglelabels;manual;false;false;2023-01-03T20:14:09.144275Z;2023-01-03T20:14:09.144304Z;10.757;0;56;1;;;5466b11d-d20_color382.jpg;/data/upload/1/5466b11d-d20_color382.jpg;2023-01-03T19:51:53.363185Z;2023-01-03T20:14:13.276639Z;56;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
57;101;1;480;480;0;38.90274314214464;18.952618453865338;17.955112219451372;21.945137157107226;0;1;j64GPtFdcI;label;image;rectanglelabels;manual;false;false;2023-01-03T20:30:34.359600Z;2023-01-03T20:30:34.359628Z;7.219;0;57;1;;;6e13f8f1-d20_off-angle_0054.jpg;/data/upload/1/6e13f8f1-d20_off-angle_0054.jpg;2023-01-03T19:51:53.363228Z;2023-01-03T20:30:39.034556Z;57;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
58;100;1;480;480;0;44.63840399002494;30.423940149625935;19.700748129675805;23.940149625935163;0;1;wSnDG5biOH;label;image;rectanglelabels;manual;false;false;2023-01-03T20:30:21.715136Z;2023-01-03T20:30:21.715163Z;8.132;0;58;1;;;f389014e-d20_color376.jpg;/data/upload/1/f389014e-d20_color376.jpg;2023-01-03T19:51:53.363272Z;2023-01-03T20:30:24.939550Z;58;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
59;99;1;480;480;0;38.403990024937656;22.942643391521198;25.43640897755611;20.698254364089774;0;1;epGEUF_KhR;label;image;rectanglelabels;manual;false;false;2023-01-03T20:30:07.721329Z;2023-01-03T20:30:07.721356Z;7.26;0;59;1;;;38fec41e-d20_off-angle_0171.jpg;/data/upload/1/38fec41e-d20_off-angle_0171.jpg;2023-01-03T19:51:53.366069Z;2023-01-03T20:30:10.986302Z;59;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
60;98;1;480;480;0;49.12718204488778;28.678304239401495;18.70324189526185;20.698254364089774;0;1;YVenIAxeYP;label;image;rectanglelabels;manual;false;false;2023-01-03T20:29:52.008791Z;2023-01-03T20:29:52.008819Z;9.008;0;60;1;;;22550e6c-d20_color290.jpg;/data/upload/1/22550e6c-d20_color290.jpg;2023-01-03T19:51:53.366146Z;2023-01-03T20:29:56.049207Z;60;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
61;97;1;480;480;0;43.64089775561097;20.698254364089774;22.194513715710723;24.438902743142144;0;1;kZF396Kiof;label;image;rectanglelabels;manual;false;false;2023-01-03T20:29:36.880667Z;2023-01-03T20:29:36.880694Z;11.068;0;61;1;;;729f19c3-d20_off-angle_0158.jpg;/data/upload/1/729f19c3-d20_off-angle_0158.jpg;2023-01-03T19:51:53.366196Z;2023-01-03T20:29:40.207107Z;61;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
62;96;1;480;480;0;36.907730673316706;38.653366583541136;22.942643391521198;17.955112219451372;0;1;UaZhyBufwf;label;image;rectanglelabels;manual;false;false;2023-01-03T20:29:19.733767Z;2023-01-03T20:29:19.733796Z;11.485;0;62;1;;;f9b51e49-d20_top_476.jpg;/data/upload/1/f9b51e49-d20_top_476.jpg;2023-01-03T19:51:53.366241Z;2023-01-03T20:29:22.639500Z;62;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
63;95;1;480;480;0;36.65835411471323;21.69576059850374;17.705735660847875;16.209476309226932;0;1;eskhzdHyTs;label;image;rectanglelabels;manual;false;false;2023-01-03T20:29:02.188848Z;2023-01-03T20:29:02.188875Z;9.812;0;63;1;;;d28c2887-d20_off-angle_0035.jpg;/data/upload/1/d28c2887-d20_off-angle_0035.jpg;2023-01-03T19:51:53.366286Z;2023-01-03T20:29:05.612207Z;63;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
64;94;1;480;480;0;51.37157107231921;29.17705735660848;15.211970074812967;18.204488778054863;0;1;dOTxvqzZPS;label;image;rectanglelabels;manual;false;false;2023-01-03T20:28:45.668542Z;2023-01-03T20:28:45.668570Z;8.68;0;64;1;;;b5ce6a37-d20_color309.jpg;/data/upload/1/b5ce6a37-d20_color309.jpg;2023-01-03T19:51:53.366330Z;2023-01-03T20:28:48.812461Z;64;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
65;93;1;480;480;0;47.13216957605985;33.16708229426434;14.463840399002494;19.700748129675805;0;1;tEpSZhv6B4;label;image;rectanglelabels;manual;false;false;2023-01-03T20:28:26.953885Z;2023-01-03T20:28:26.953915Z;10.21;0;65;1;;;cf03d6f7-d20_color374.jpg;/data/upload/1/cf03d6f7-d20_color374.jpg;2023-01-03T19:51:53.366375Z;2023-01-03T20:28:29.986302Z;65;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
66;92;1;480;480;0;42.64339152119701;38.403990024937656;18.204488778054863;19.45137157107232;0;1;gvF3PfX8yX;label;image;rectanglelabels;manual;false;false;2023-01-03T20:28:10.271457Z;2023-01-03T20:28:10.271489Z;5.542;0;66;1;;;304568f3-d20_top_471.jpg;/data/upload/1/304568f3-d20_top_471.jpg;2023-01-03T19:51:53.366419Z;2023-01-03T20:28:14.079503Z;66;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
67;91;1;480;480;0;35.66084788029925;43.64089775561097;15.710723192019952;21.197007481296758;0;1;mle1FnNX3m;label;image;rectanglelabels;manual;false;false;2023-01-03T20:27:59.675347Z;2023-01-03T20:27:59.675374Z;7.179;0;67;1;;;04d7db9d-d20_top_404.jpg;/data/upload/1/04d7db9d-d20_top_404.jpg;2023-01-03T19:51:53.366465Z;2023-01-03T20:28:02.703458Z;67;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
68;90;1;480;480;0;48.37905236907731;48.37905236907731;21.197007481296758;19.950124688279303;0;1;A-y2c37sMI;label;image;rectanglelabels;manual;false;false;2023-01-03T20:27:37.972085Z;2023-01-03T20:27:37.972112Z;5.768;0;68;1;;;7440920b-d20_top_446.jpg;/data/upload/1/7440920b-d20_top_446.jpg;2023-01-03T19:51:53.366510Z;2023-01-03T20:27:41.097542Z;68;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
69;89;1;480;480;0;38.65336658354116;21.69576059850374;21.44638403990025;15.960099750623442;0;1;Hxk4qh0yMk;label;image;rectanglelabels;manual;false;false;2023-01-03T20:27:23.574592Z;2023-01-03T20:27:23.574621Z;6.166;0;69;1;;;d244c1bc-d20_off-angle_0120.jpg;/data/upload/1/d244c1bc-d20_off-angle_0120.jpg;2023-01-03T19:51:53.366554Z;2023-01-03T20:27:27.012821Z;69;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
70;88;1;480;480;0;40.64837905236909;24.189526184538654;22.194513715710723;13.715710723192021;0;1;yoPRvR9jpQ;label;image;rectanglelabels;manual;false;false;2023-01-03T20:27:11.702940Z;2023-01-03T20:27:11.702969Z;23.261;0;70;1;;;af435c3e-d20_off-angle_0175.jpg;/data/upload/1/af435c3e-d20_off-angle_0175.jpg;2023-01-03T19:51:53.366598Z;2023-01-03T20:27:14.956164Z;70;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
71;87;1;480;480;0;37.406483790523694;19.700748129675816;18.70324189526185;19.201995012468828;0;1;ureMj9zDuu;label;image;rectanglelabels;manual;false;false;2023-01-03T20:26:43.155589Z;2023-01-03T20:26:43.155616Z;26.86;0;71;1;;;75c00b7e-d20_off-angle_0056.jpg;/data/upload/1/75c00b7e-d20_off-angle_0056.jpg;2023-01-03T19:51:53.366642Z;2023-01-03T20:26:46.155006Z;71;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
72;86;1;480;480;0;38.90274314214464;21.197007481296758;18.952618453865338;15.46134663341646;0;1;HrbDCCbVuH;label;image;rectanglelabels;manual;false;false;2023-01-03T20:26:06.628928Z;2023-01-03T20:26:06.628957Z;10.446;0;72;1;;;015981f3-d20_off-angle_0079.jpg;/data/upload/1/015981f3-d20_off-angle_0079.jpg;2023-01-03T19:51:53.366686Z;2023-01-03T20:26:09.758766Z;72;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
73;85;1;480;480;0;35.41147132169577;21.44638403990025;24.93765586034913;14.463840399002494;0;1;oyNYv5WapV;label;image;rectanglelabels;manual;false;false;2023-01-03T20:25:51.019242Z;2023-01-03T20:25:51.019269Z;6.511;0;73;1;;;4524d80c-d20_off-angle_0040.jpg;/data/upload/1/4524d80c-d20_off-angle_0040.jpg;2023-01-03T19:51:53.366729Z;2023-01-03T20:25:54.094103Z;73;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
74;84;1;480;480;0;37.905236907730675;21.69576059850374;22.194513715710723;12.967581047381547;0;1;Hi7gjzcv5C;label;image;rectanglelabels;manual;false;false;2023-01-03T20:25:37.926494Z;2023-01-03T20:25:37.926524Z;5.996;0;74;1;;;0c225772-d20_off-angle_0135.jpg;/data/upload/1/0c225772-d20_off-angle_0135.jpg;2023-01-03T19:51:53.366773Z;2023-01-03T20:25:41.778947Z;74;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
75;83;1;480;480;0;38.403990024937656;23.940149625935163;19.45137157107232;12.718204488778055;0;1;uCRck7TYQl;label;image;rectanglelabels;manual;false;false;2023-01-03T20:25:25.369201Z;2023-01-03T20:25:25.369230Z;4.817;0;75;1;;;8fe85005-d20_off-angle_0026.jpg;/data/upload/1/8fe85005-d20_off-angle_0026.jpg;2023-01-03T19:51:53.366816Z;2023-01-03T20:25:28.752258Z;75;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
76;82;1;480;480;0;41.895261845386536;32.668329177057366;20.698254364089774;13.965087281795508;0;1;6RtNBNbyND;label;image;rectanglelabels;manual;false;false;2023-01-03T20:25:07.997209Z;2023-01-03T20:25:07.997240Z;6.017;0;76;1;;;b93784b7-d20_color384.jpg;/data/upload/1/b93784b7-d20_color384.jpg;2023-01-03T19:51:53.366859Z;2023-01-03T20:25:11.640425Z;76;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
77;81;1;480;480;0;40.149625935162085;21.945137157107226;19.45137157107232;14.713216957605985;0;1;KjGKFGjpXm;label;image;rectanglelabels;manual;false;false;2023-01-03T20:24:48.476559Z;2023-01-03T20:24:48.476587Z;128.929;0;77;1;;;e1dc2a28-d20_off-angle_0126.jpg;/data/upload/1/e1dc2a28-d20_off-angle_0126.jpg;2023-01-03T19:51:53.366902Z;2023-01-03T20:24:52.471072Z;77;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
78;80;1;480;480;0;35.66084788029925;39.900249376558605;21.945137157107226;16.957605985037407;0;1;tQuiswFaMl;label;image;rectanglelabels;manual;false;false;2023-01-03T20:22:33.224344Z;2023-01-03T20:22:33.224373Z;8.663;0;78;1;;;9cc20891-d20_top_481.jpg;/data/upload/1/9cc20891-d20_top_481.jpg;2023-01-03T19:51:53.366946Z;2023-01-03T20:22:36.740207Z;78;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
79;79;1;480;480;0;38.403990024937656;50.87281795511222;17.206982543640898;17.206982543640898;0;1;SkMDwkHENB;label;image;rectanglelabels;manual;false;false;2023-01-03T20:22:18.731777Z;2023-01-03T20:22:18.731804Z;7.913;0;79;1;;;bbba04db-d20_top_503.jpg;/data/upload/1/bbba04db-d20_top_503.jpg;2023-01-03T19:51:53.366990Z;2023-01-03T20:22:22.294025Z;79;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
80;78;1;480;480;0;49.87531172069826;30.423940149625935;13.965087281795508;15.46134663341646;0;1;ctUVmLR92O;label;image;rectanglelabels;manual;false;false;2023-01-03T20:22:05.169349Z;2023-01-03T20:22:05.169376Z;6.041;0;80;1;;;b5660dde-d20_color294.jpg;/data/upload/1/b5660dde-d20_color294.jpg;2023-01-03T19:51:53.367034Z;2023-01-03T20:22:08.715979Z;80;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
81;77;1;480;480;0;46.38403990024938;29.925187032418954;21.44638403990025;12.219451371571072;0;1;ugbikWZ393;label;image;rectanglelabels;manual;false;false;2023-01-03T20:21:24.426664Z;2023-01-03T20:21:24.426696Z;5.065;0;81;1;;;835a38a1-d20_color404.jpg;/data/upload/1/835a38a1-d20_color404.jpg;2023-01-03T19:51:53.367077Z;2023-01-03T20:21:27.791958Z;81;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
82;76;1;480;480;0;50.12468827930174;30.174563591022448;16.458852867830423;15.960099750623442;0;1;fiXzRr635u;label;image;rectanglelabels;manual;false;false;2023-01-03T20:21:01.945390Z;2023-01-03T20:21:01.945422Z;5.699;0;82;1;;;0d562e76-d20_color296.jpg;/data/upload/1/0d562e76-d20_color296.jpg;2023-01-03T19:51:53.367121Z;2023-01-03T20:21:07.668911Z;82;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
83;75;1;480;480;0;36.658354114713205;23.940149625935163;22.942643391521198;14.463840399002494;0;1;KSH_W5NuM8;label;image;rectanglelabels;manual;false;false;2023-01-03T20:20:40.790139Z;2023-01-03T20:20:40.790167Z;10.087;0;83;1;;;53d13705-d20_off-angle_0010.jpg;/data/upload/1/53d13705-d20_off-angle_0010.jpg;2023-01-03T19:51:53.367164Z;2023-01-03T20:20:45.113521Z;83;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
84;74;1;480;480;0;39.15211970074813;43.39152119700748;13.216957605985039;18.453865336658353;0;1;KUV2N3NFHH;label;image;rectanglelabels;manual;false;false;2023-01-03T20:20:21.419077Z;2023-01-03T20:20:21.419104Z;16.91;0;84;1;;;bdb2cdc6-d20_top_490.jpg;/data/upload/1/bdb2cdc6-d20_top_490.jpg;2023-01-03T19:51:53.367208Z;2023-01-03T20:20:26.379213Z;84;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
85;73;1;480;480;0;43.39152119700748;20.448877805486283;14.463840399002494;21.44638403990025;0;1;8OIu0lLGLn;label;image;rectanglelabels;manual;false;false;2023-01-03T20:19:45.583383Z;2023-01-03T20:19:45.583444Z;8.218;0;85;1;;;8c730eec-d20_off-angle_0000.jpg;/data/upload/1/8c730eec-d20_off-angle_0000.jpg;2023-01-03T19:51:53.367252Z;2023-01-03T20:19:54.052482Z;85;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
86;72;1;480;480;0;42.394014962593516;21.44638403990025;14.713216957605985;20.199501246882793;0;1;HuUq-pXad5;label;image;rectanglelabels;manual;false;false;2023-01-03T20:19:21.481554Z;2023-01-03T20:19:21.481583Z;6.175;0;86;1;;;891c83f3-d20_off-angle_0189.jpg;/data/upload/1/891c83f3-d20_off-angle_0189.jpg;2023-01-03T19:51:53.367294Z;2023-01-03T20:19:25.521370Z;86;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
87;70;1;480;480;0;39.15211970074813;41.39650872817955;16.70822942643392;18.453865336658353;0;1;W9xBoCRmmq;label;image;rectanglelabels;manual;false;false;2023-01-03T20:18:43.642042Z;2023-01-03T20:18:43.642076Z;6.469;0;87;1;;;e8bbf21d-d20_top_484.jpg;/data/upload/1/e8bbf21d-d20_top_484.jpg;2023-01-03T19:51:53.367338Z;2023-01-03T20:18:47.894872Z;87;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
88;71;1;480;480;0;44.63840399002494;53.8653366583541;15.710723192019952;14.962593516209477;0;1;ti1Y61XsAQ;label;image;rectanglelabels;manual;false;false;2023-01-03T20:18:57.266942Z;2023-01-03T20:18:57.266970Z;6.848;0;88;1;;;667faa3c-d20_top_428.jpg;/data/upload/1/667faa3c-d20_top_428.jpg;2023-01-03T19:51:53.367381Z;2023-01-03T20:19:00.574314Z;88;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
89;69;1;480;480;0;34.413965087281795;23.69077306733167;24.438902743142144;13.965087281795508;0;1;kpVVudnD7A;label;image;rectanglelabels;manual;false;false;2023-01-03T20:18:24.193647Z;2023-01-03T20:18:24.193673Z;5.39;0;89;1;;;4353f630-d20_off-angle_0112.jpg;/data/upload/1/4353f630-d20_off-angle_0112.jpg;2023-01-03T19:51:53.367424Z;2023-01-03T20:18:27.956790Z;89;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
90;68;1;480;480;0;51.3715710723192;29.67581047381546;14.463840399002494;16.458852867830423;0;1;7krnHjm8BS;label;image;rectanglelabels;manual;false;false;2023-01-03T20:18:13.477454Z;2023-01-03T20:18:13.477484Z;5.529;0;90;1;;;8bb4344d-d20_color317.jpg;/data/upload/1/8bb4344d-d20_color317.jpg;2023-01-03T19:51:53.367467Z;2023-01-03T20:18:16.567380Z;90;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
91;67;1;480;480;0;49.37655860349127;36.658354114713205;19.45137157107232;11.970074812967582;0;1;Lx8K8yxlSE;label;image;rectanglelabels;manual;false;false;2023-01-03T20:18:01.879955Z;2023-01-03T20:18:01.879984Z;5.524;0;91;1;;;ed03f662-d20_color358.jpg;/data/upload/1/ed03f662-d20_color358.jpg;2023-01-03T19:51:53.367510Z;2023-01-03T20:18:05.124813Z;91;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
92;66;1;480;480;0;38.90274314214464;23.19201995012469;24.688279301745634;14.962593516209477;0;1;vjyS1_axBs;label;image;rectanglelabels;manual;false;false;2023-01-03T20:17:46.138322Z;2023-01-03T20:17:46.138349Z;9.586;0;92;1;;;c4f3d2dd-d20_off-angle_0170.jpg;/data/upload/1/c4f3d2dd-d20_off-angle_0170.jpg;2023-01-03T19:51:53.367553Z;2023-01-03T20:17:51.895888Z;92;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
93;65;1;480;480;0;49.37655860349127;28.428927680798004;17.705735660847875;17.955112219451372;0;1;hv5zEKs_y4;label;image;rectanglelabels;manual;false;false;2023-01-03T20:17:26.195291Z;2023-01-03T20:17:26.195319Z;8.675;0;93;1;;;e5f55836-d20_color301.jpg;/data/upload/1/e5f55836-d20_color301.jpg;2023-01-03T19:51:53.367596Z;2023-01-03T20:17:30.123625Z;93;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
94;64;1;480;480;0;47.880299251870326;30.174563591022448;15.211970074812967;12.219451371571072;0;1;t-hqkeuKAM;label;image;rectanglelabels;manual;false;false;2023-01-03T20:17:10.862307Z;2023-01-03T20:17:10.862336Z;8.957;0;94;1;;;13c52b9c-d20_color396.jpg;/data/upload/1/13c52b9c-d20_color396.jpg;2023-01-03T19:51:53.367639Z;2023-01-03T20:17:14.330791Z;94;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
95;63;1;480;480;0;37.4064837905237;23.940149625935163;22.443890274314214;10.972568578553613;0;1;INI-55o6Df;label;image;rectanglelabels;manual;false;false;2023-01-03T20:16:56.099980Z;2023-01-03T20:16:56.100007Z;7.243;0;95;1;;;79a69d7a-d20_off-angle_0124.jpg;/data/upload/1/79a69d7a-d20_off-angle_0124.jpg;2023-01-03T19:51:53.367705Z;2023-01-03T20:16:59.350427Z;95;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
96;62;1;480;480;0;38.403990024937656;20.947630922693268;19.700748129675805;16.957605985037407;0;1;wfv710pKN4;label;image;rectanglelabels;manual;false;false;2023-01-03T20:16:38.976554Z;2023-01-03T20:16:38.976583Z;28.225;0;96;1;;;6f814565-d20_off-angle_0111.jpg;/data/upload/1/6f814565-d20_off-angle_0111.jpg;2023-01-03T19:51:53.367759Z;2023-01-03T20:16:42.278249Z;96;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
97;61;1;480;480;0;50.62344139650873;29.67581047381546;13.466334164588526;15.710723192019952;0;1;4aYcOCeBoU;label;image;rectanglelabels;manual;false;false;2023-01-03T20:16:04.766388Z;2023-01-03T20:16:04.766418Z;8.595;0;97;1;;;1bde53b0-d20_color412.jpg;/data/upload/1/1bde53b0-d20_color412.jpg;2023-01-03T19:51:53.367805Z;2023-01-03T20:16:08.090970Z;97;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
98;60;1;480;480;0;42.144638403990015;19.451371571072315;13.965087281795508;23.44139650872818;0;1;waj4PReJrJ;label;image;rectanglelabels;manual;false;false;2023-01-03T20:15:16.114160Z;2023-01-03T20:15:49.847722Z;33.096000000000004;0;98;1;;;44104c22-d20_off-angle_0002.jpg;/data/upload/1/44104c22-d20_off-angle_0002.jpg;2023-01-03T19:51:53.367850Z;2023-01-03T20:15:53.883800Z;98;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
99;59;1;480;480;0;49.37655860349127;37.1571072319202;20.199501246882793;13.216957605985039;0;1;I2vlKbLeU-;label;image;rectanglelabels;manual;false;false;2023-01-03T20:14:54.978316Z;2023-01-03T20:14:54.978342Z;5.706;0;99;1;;;d3707f89-d20_color364.jpg;/data/upload/1/d3707f89-d20_color364.jpg;2023-01-03T19:51:53.367895Z;2023-01-03T20:14:59.694593Z;99;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
100;58;1;480;480;0;39.65087281795511;24.688279301745634;18.204488778054863;13.715710723192021;0;1;zdwDV1t3Qq;label;image;rectanglelabels;manual;false;false;2023-01-03T20:14:34.972784Z;2023-01-03T20:14:34.972832Z;5.248;0;100;1;;;9c666d6e-d20_off-angle_0191.jpg;/data/upload/1/9c666d6e-d20_off-angle_0191.jpg;2023-01-03T19:51:53.367940Z;2023-01-03T20:14:38.787623Z;100;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
101;102;1;480;480;0;45.38653366583541;43.64089775561097;16.209476309226932;15.211970074812967;0;2;ht1b2OI6qL;label;image;rectanglelabels;manual;false;false;2023-01-03T20:34:49.464222Z;2023-01-03T20:34:49.464251Z;7.514;0;101;1;;;5d30a068-d20_wood0086.jpg;/data/upload/1/5d30a068-d20_wood0086.jpg;2023-01-03T20:34:26.347994Z;2023-01-03T20:34:53.158409Z;101;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
102;103;1;480;480;0;34.413965087281795;29.67581047381546;18.453865336658353;14.713216957605985;0;2;q4CL6xPA-g;label;image;rectanglelabels;manual;false;false;2023-01-03T20:35:07.006490Z;2023-01-03T20:35:07.006518Z;10.551;0;102;1;;;710ed2b6-d20_wood0152.jpg;/data/upload/1/710ed2b6-d20_wood0152.jpg;2023-01-03T20:34:26.348073Z;2023-01-03T20:35:10.123182Z;102;1;0;0;0;0;;1;1;3;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;1 day, 6 hours;480;480;0;34.413965087281795;29.67581047381546;18.453865336658353;14.713216957605985;0;2;q4CL6xPA-g;label;image;rectanglelabels;manual;10.325;false;2023-01-03T20:35:05.670473Z;2023-01-03T20:35:05.670505Z;102;
